scenario_index,episode_length,accuracy,at_fault_collision,comfort,distance_into_oncoming_traffic,nuplan_driving_direction_compliance,log_divergence,offroad,offroad_in_box,distance_on_multiple_lanes,time_on_multiple_lanes,multiple_lanes_score,overlap,progress_ratio,making_progress,run_red_light,sdc_off_route,sdc_progression,sdc_wrongway,max_overspeed_m_per_s,max_overspeed_km_per_h,nuplan_speed_compliance,min_ttc,average_ttc,ttc_within_bound,nuplan_aggregate_score,vmax_aggregate_score,rideflux_aggregate_score,fail_accuracy,fail_overlap,fail_offroad,fail_at_fault_collision,fail_overlap_and_offroad,fail_collision_and_overlap,at_fault_without_overlap,low_progress_05,low_progress_07,low_comfort_05,low_rideflux_05,zero_rideflux,primary_category
2169,80,1,0.0,1.0,0.0,1.0,3.5845146,1.0,0.0,55.35184,8.0,0.0,0.0,0.851576,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.8961032,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2170,80,1,0.0,0.8875,0.0,1.0,9.191982,1.0,0.0,158.9166,7.6,0.0,0.0,0.8623781,1.0,0.0,0.0,0.0,0.0,4.024439,14.48798,0.42686397,5.0,5.0,1.0,0.0,0.0,0.86991465,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2171,80,1,0.0,1.0,15.152542,0.0,12.705887,1.0,0.0,59.279484,6.9,0.0,0.0,0.6774469,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.77421284,False,False,False,False,False,False,False,False,True,False,False,False,PASS
2172,80,1,0.0,1.0,0.0,1.0,0.3653166,0.0,0.0,0.7091917,8.0,0.0,0.0,0.86454177,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.9576693,0.80645835,0.9051792,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2173,80,1,0.0,1.0,0.0,1.0,1.1923513,1.0,0.0,3.7745368,0.5,1.0,0.0,0.9544278,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.9680994,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2174,9,0,1.0,0.0,0.0,1.0,0.56082314,0.0,0.0,6.289135,0.9,1.0,1.0,0.08032385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.7000003,4.9444447,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,True,True,True,True,True,OVERLAP+AT_FAULT
2175,80,1,0.0,1.0,0.0,1.0,0.20984726,0.0,0.0,0.18960163,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,1.0,0.84210527,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2176,80,1,0.0,0.8,0.0,1.0,8.198313,1.0,0.0,145.96194,7.0,0.0,0.0,0.88732463,1.0,0.0,0.0,0.0,0.0,2.7182999,9.785879,0.6055873,2.0,4.9625,1.0,0.0,0.0,0.8611273,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2177,80,1,0.0,0.8875,0.0,1.0,14.488158,1.0,0.0,34.344055,4.9,0.5,0.0,0.6287619,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.6000001,4.9375,1.0,0.0,0.0,0.70638335,False,False,False,False,False,False,False,False,True,False,False,False,PASS
2178,80,1,0.0,0.875,0.0,1.0,11.876331,1.0,0.0,138.68027,8.0,0.0,0.0,0.8235042,1.0,0.0,0.0,0.0,0.0,0.40338707,1.4521934,0.99394065,5.0,5.0,1.0,0.0,0.0,0.83895296,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2179,44,0,1.0,1.0,0.0,1.0,0.26459557,1.0,0.0,0.25912988,4.4,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
2180,80,1,0.0,0.8875,0.0,1.0,7.679764,0.0,0.0,63.583767,4.2,0.5,0.0,0.8484875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.9385898,0.8693388,0.8601913,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2181,80,1,0.0,0.8125,0.0,1.0,10.392954,1.0,0.0,98.89308,5.6000000000000005,0.5,0.0,0.8183485,1.0,0.0,0.0,0.0,0.0,0.06798363,0.24474105,0.9995946,5.0,5.0,1.0,0.0,0.0,0.81659395,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2182,80,1,0.0,1.0,0.0,1.0,0.22241382,1.0,0.0,0.21381927,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2183,80,1,0.0,1.0,0.0,1.0,8.088003,1.0,0.0,116.975426,6.9,0.0,0.0,0.866025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.9062175,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2184,80,1,0.0,0.8875,0.0,1.0,8.753268,0.0,0.0,104.10631,8.0,0.0,0.0,0.8098735,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.926523,0.78022987,0.8331615,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2185,80,1,0.0,1.0,0.6976949,1.0,3.2132492,1.0,0.0,55.525753,8.0,0.0,0.0,0.9015511,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.1000001,4.8975,1.0,0.0,0.0,0.93108577,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2186,80,1,0.0,1.0,0.0,1.0,3.2881417,1.0,0.0,24.199331,4.2,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2187,80,1,0.0,1.0,0.0,1.0,7.7223854,1.0,0.0,41.677284,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4,4.36,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2188,80,1,0.0,0.8875,0.0,1.0,10.481012,1.0,0.0,141.85614,8.0,0.0,0.0,0.8361845,1.0,0.0,0.0,0.0,0.0,1.1211243,4.0360475,0.95476633,5.0,5.0,1.0,0.0,0.0,0.8515791,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2189,80,1,0.0,1.0,0.0,1.0,0.26012,1.0,0.0,0.26316637,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2190,80,1,0.0,1.0,0.0,1.0,10.502265,1.0,0.0,0.0,0.0,1.0,0.0,0.8121828,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.868528,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2191,80,1,0.0,1.0,0.0,1.0,0.085377276,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2192,80,1,0.0,0.8125,0.0,1.0,12.626344,1.0,0.0,111.038925,5.4,0.5,0.0,0.81135947,1.0,0.0,0.0,0.0,0.0,3.2964134,11.867088,0.68889654,5.0,5.0,1.0,0.0,0.0,0.8117016,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2193,80,1,0.0,0.8875,0.0,1.0,4.048057,1.0,0.0,55.339687,7.1000000000000005,0.0,0.0,0.8864143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.2,4.78125,1.0,0.0,0.0,0.8867399,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2194,80,1,0.0,0.8125,0.0,1.0,12.929431,1.0,0.0,135.15582,7.0,0.0,0.0,0.7993584,1.0,0.0,0.0,0.0,0.0,3.4096222,12.274639,0.7080934,5.0,5.0,1.0,0.0,0.0,0.80330086,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2195,80,1,0.0,0.7625,0.0,1.0,14.973244,1.0,0.0,49.33502,6.7,0.0,0.0,0.6286087,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6,4.5724998,1.0,0.0,0.0,0.6687761,False,False,False,False,False,False,False,False,True,False,False,False,PASS
2196,80,1,0.0,0.8875,0.0,1.0,9.2002325,1.0,0.0,159.58318,7.7,0.0,0.0,0.86288226,1.0,0.0,0.0,0.0,0.0,3.9446602,14.200776,0.4547606,5.0,5.0,1.0,0.0,0.0,0.87026757,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2197,80,1,0.0,1.0,0.0,1.0,10.811928,1.0,0.0,61.755238,8.0,0.0,0.0,0.6945013,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.7861509,False,False,False,False,False,False,False,False,True,False,False,False,PASS
2198,80,1,0.0,0.8875,0.0,1.0,6.9875717,1.0,0.0,16.484947,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.96625006,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2199,80,1,0.0,0.71250004,0.0,1.0,6.020383,1.0,0.0,89.64191,8.0,0.0,0.0,0.8882656,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.6000001,4.93375,1.0,0.0,0.0,0.83553594,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2200,80,1,0.0,0.8875,0.0,1.0,12.5781765,1.0,0.0,78.11247,8.0,0.0,0.0,0.6998656,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.7561559,False,False,False,False,False,False,False,False,True,False,False,False,PASS
2201,80,1,0.0,0.7625,0.0,1.0,8.958559,1.0,0.0,83.07525,8.0,0.0,0.0,0.8086066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,4.6037498,0.0,0.0,0.0,0.79477465,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2202,80,1,0.0,0.875,0.0,1.0,14.037155,1.0,0.0,70.37033,7.300000000000001,0.0,0.0,0.68908405,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.74485886,False,False,False,False,False,False,False,False,True,False,False,False,PASS
2203,80,1,0.0,0.8875,0.0,1.0,3.7212102,1.0,0.0,42.05024,4.6000000000000005,0.5,0.0,0.9243062,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.2,4.8574996,1.0,0.0,0.0,0.9132643,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2204,80,1,0.0,0.8875,0.0,1.0,16.387691,1.0,0.0,100.25621,7.4,0.0,0.0,0.71229875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.76485914,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2205,80,1,0.0,1.0,0.0,1.0,1.3115745,1.0,0.0,2.4076889,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2206,80,1,0.0,0.7375,0.0,1.0,12.720667,0.0,0.0,144.7739,7.4,0.0,0.0,0.8134851,1.0,0.0,0.0,0.0,0.0,3.6554127,13.159485,0.66797507,5.0,5.0,1.0,0.8258953,0.6954908,0.7906896,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2207,80,1,0.0,0.8875,0.0,1.0,20.012867,1.0,0.0,9.222786,0.7000000000000001,1.0,0.0,0.6128711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.69525975,False,False,False,False,False,False,False,False,True,False,False,False,PASS
2208,80,1,0.0,1.0,0.0,1.0,8.734833,1.0,0.0,81.34365,8.0,0.0,0.0,0.76846397,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.8379248,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2209,80,1,0.0,1.0,0.0,1.0,0.36231303,0.0,0.0,0.39722472,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,1.0,0.84210527,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2210,80,1,0.0,0.71250004,0.0,1.0,3.4421074,1.0,0.0,4.6279984,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4,4.67375,1.0,0.0,0.0,0.91375,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2211,80,1,0.0,0.8125,0.0,1.0,8.328509,0.0,0.0,165.35132,7.9,0.0,0.0,0.8746429,1.0,0.0,0.0,0.0,0.0,3.504673,12.616822,0.51611364,5.0,5.0,1.0,0.81641686,0.68750894,0.85600007,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2212,80,1,0.0,0.7625,0.0,1.0,9.542937,1.0,0.0,27.55536,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.92875004,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2213,80,1,0.0,0.7375,0.0,1.0,12.403755,1.0,0.0,128.5138,6.5,0.0,0.0,0.8365501,1.0,0.0,0.0,0.0,0.0,3.577711,12.87976,0.76253885,5.0,5.0,1.0,0.0,0.0,0.8068351,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2214,80,1,0.0,1.0,0.0,1.0,1.942954,1.0,0.0,63.999405,6.6000000000000005,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.9,4.99875,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2215,80,1,0.0,0.925,0.0,1.0,9.390048,1.0,0.0,141.2427,7.9,0.0,0.0,0.8666842,1.0,0.0,0.0,0.0,0.0,0.06892395,0.24812621,0.9994565,5.0,5.0,1.0,0.0,0.0,0.88417894,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2216,80,1,0.0,1.0,0.0,1.0,0.94551986,1.0,0.0,12.405216,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2217,80,1,0.0,1.0,0.0,1.0,0.13277803,1.0,0.0,0.12822568,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2218,80,1,0.0,1.0,0.0,1.0,3.2572136,1.0,0.0,30.86116,6.9,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.6225004,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2219,80,1,0.0,1.0,0.0,1.0,0.27922186,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2220,80,1,0.0,0.71250004,0.0,1.0,6.826558,1.0,0.0,84.51819,4.2,0.5,0.0,0.91493636,1.0,0.0,0.0,0.0,0.0,2.220312,7.9931235,0.81740814,5.0,5.0,1.0,0.0,0.0,0.8542054,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2221,80,1,0.0,0.925,0.0,1.0,17.861792,1.0,0.0,73.509605,6.4,0.0,0.0,0.6850461,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.7570323,False,False,False,False,False,False,False,False,True,False,False,False,PASS
2222,80,1,0.0,0.85,0.0,1.0,7.203209,0.0,0.0,95.66548,4.800000000000001,0.5,0.0,0.8729112,1.0,0.0,0.0,0.0,0.0,2.3970242,8.629287,0.8179273,5.0,5.0,1.0,0.8960166,0.8334877,0.86603785,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2223,80,1,0.0,1.0,0.0,1.0,0.90588516,1.0,0.0,2.2166784,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2224,80,1,0.0,0.8875,0.0,1.0,7.4340105,1.0,0.0,111.26713,8.0,0.0,0.0,0.8488481,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.8604437,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2225,80,1,0.0,0.8875,0.0,1.0,4.578383,1.0,0.0,33.216255,3.7,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.96625006,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2226,80,1,0.0,1.0,0.0,1.0,1.8986298,1.0,0.0,97.220314,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.1000001,4.94375,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2227,80,1,0.0,1.0,0.0,1.0,0.048918646,1.0,0.0,0.047152396,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2228,80,1,0.0,1.0,0.0,1.0,2.1150718,1.0,0.0,14.408026,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2229,80,1,0.0,1.0,0.0,1.0,9.78715,1.0,0.0,0.0,0.0,1.0,0.0,0.82536227,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.8777537,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2230,80,1,0.0,0.8125,0.0,1.0,1.5089886,1.0,0.0,56.535603,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.94375,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2231,80,1,0.0,1.0,0.0,1.0,12.084753,1.0,0.0,53.387844,5.2,0.5,0.0,0.76677716,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.836744,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2232,80,1,0.0,1.0,0.0,1.0,1.7727944,1.0,0.0,3.5159645,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2233,80,1,0.0,1.0,0.0,1.0,0.03603717,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2234,80,1,0.0,0.8875,0.0,1.0,4.969535,1.0,0.0,66.024796,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.7287498,1.0,0.0,0.0,0.96625006,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2235,80,1,0.0,1.0,0.0,1.0,15.501653,1.0,0.0,82.287766,7.800000000000001,0.0,0.0,0.71869534,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.80308676,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2236,80,1,0.0,0.52500004,0.0,1.0,14.881912,1.0,0.0,148.9947,7.9,0.0,0.0,0.7998629,1.0,0.0,0.0,0.0,0.0,2.667406,9.602662,0.84277016,5.0,5.0,1.0,0.0,0.0,0.71740407,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2237,80,1,0.0,1.0,0.0,1.0,13.448206,1.0,0.0,71.124626,8.0,0.0,0.0,0.6902514,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.2,4.6662498,1.0,0.0,0.0,0.783176,False,False,False,False,False,False,False,False,True,False,False,False,PASS
2238,80,1,0.0,1.0,0.0,1.0,0.18500726,1.0,0.0,0.17863414,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2239,80,1,0.0,1.0,0.0,1.0,1.1809801,1.0,0.0,62.02552,8.0,0.0,0.0,0.99999994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.6000001,4.92875,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2240,80,1,0.0,0.8125,0.0,1.0,6.260245,1.0,0.0,86.4793,6.6000000000000005,0.0,0.0,0.88209844,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.8612189,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2241,80,1,0.0,1.0,0.0,1.0,15.139724,1.0,0.0,71.623505,7.6,0.0,0.0,0.6844104,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1000001,4.51875,1.0,0.0,0.0,0.77908725,False,False,False,False,False,False,False,False,True,False,False,False,PASS
2242,80,1,0.0,0.875,0.0,1.0,9.863448,1.0,0.0,95.269485,6.6000000000000005,0.0,0.0,0.8159708,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.8336796,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2243,80,1,0.0,0.925,0.0,1.0,12.320166,1.0,0.0,74.255165,7.2,0.0,0.0,0.7302271,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.78865904,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2244,80,1,0.0,1.0,0.0,1.0,1.3549216,1.0,0.0,2.831582,8.0,0.0,0.0,0.5938464,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.71569246,False,False,False,False,False,False,False,False,True,False,False,False,PASS
2245,80,1,0.0,1.0,0.0,1.0,0.13130155,0.0,0.0,0.12980306,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.9,4.9500003,1.0,1.0,0.84210527,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2246,80,1,0.0,0.8875,0.0,1.0,0.82964677,0.0,0.0,47.01375,7.1000000000000005,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.9859375,0.83026314,0.96625006,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2247,80,1,0.0,1.0,0.0,1.0,0.3042415,1.0,0.0,1.0435082,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2248,80,1,0.0,0.8625,0.0,1.0,2.4950924,1.0,0.0,24.725233,3.5,0.5,0.0,0.8950836,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.88530856,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2249,80,1,0.0,0.575,0.0,1.0,11.640757,1.0,0.0,148.17917,8.0,0.0,0.0,0.8399401,1.0,0.0,0.0,0.0,0.0,1.9622612,7.0641403,0.89865845,5.0,5.0,1.0,0.0,0.0,0.76045805,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2250,80,1,0.0,1.0,0.0,1.0,1.589987,1.0,0.0,11.989212,1.6,1.0,0.0,0.91479355,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.9403555,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2251,80,1,0.0,1.0,0.0,1.0,0.037278432,1.0,0.0,0.039273605,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2252,80,1,0.0,1.0,0.0,1.0,0.09910302,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.90000004,4.52375,0.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2253,80,1,0.0,0.71250004,0.0,1.0,5.8025823,1.0,0.0,122.34297,6.300000000000001,0.0,0.0,0.88949096,1.0,0.0,0.0,0.0,0.0,2.950966,10.623477,0.5669918,5.0,5.0,1.0,0.0,0.0,0.83639365,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2254,80,1,0.0,0.71250004,0.0,1.0,21.470745,1.0,0.0,75.49273,8.0,0.0,0.0,0.99999994,1.0,0.0,0.0,0.0,0.0,0.51289845,1.8464344,0.976986,2.2,4.6337504,1.0,0.0,0.0,0.91375,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2255,80,1,0.0,1.0,0.0,1.0,13.551722,1.0,0.0,80.651955,7.4,0.0,0.0,0.78734016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.8511381,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2256,80,1,0.0,1.0,0.0,1.0,0.21119784,1.0,0.0,0.20632698,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2257,80,1,0.0,0.8875,0.0,1.0,5.0729556,1.0,0.0,91.52907,7.800000000000001,0.0,0.0,0.8701871,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.87538093,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2258,80,1,0.0,1.0,0.0,1.0,0.06942266,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2259,80,1,0.0,0.925,0.0,1.0,2.0227199,1.0,0.0,54.36355,5.800000000000001,0.0,0.0,0.99999994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.97749996,False,False,False,False,False,False,False,False,False,False,False,False,PASS
2260,80,1,0.0,0.8875,0.0,1.0,4.765535,1.0,0.0,56.41241,4.5,0.5,0.0,0.85426635,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.8642365,False,False,False,False,False,False,False,False,False,False,False,False,PASS
